Tag ID,EventID,Type,Start-Ping,Seconds,UTCMilliseconds,f1,f2,snr,RMS,ZeroPeak,PeakPeak,SEL,file_name,sec_since_file_start,sampling_rate,samp_since_file_start,sec_since_tagon,file_start_time,tagon_time,correction
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:07,0.23,603,19970.8,20729.92,11.02,66.01,74.45,80.22,59.74,Zica-20191012-144029024,11524.6,96000,1106361888,415268.21,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:07,0.29,217,27445.25,28087.59,9.27,57.9,67.39,73.15,52.63,Zica-20191012-144029024,11525.21,96000,1106420832,415268.82,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:08,0.19,976,30423.35,31182.48,2.33,51.31,62.29,67.39,44.18,Zica-20191012-144029024,11525.97,96000,1106493696,415269.58,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:08,0.23,843,41051.09,42160.58,6.78,61.84,72.56,78.4,55.57,Zica-20191012-144029024,11525.84,96000,1106480928,415269.45,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:08,0.26,600,21605.83,22189.78,3.9,52.83,62.59,68.53,47.09,Zica-20191012-144029024,11525.59,96000,1106457600,415269.2,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:08,0.35,100,20321.16,21080.29,0.51,51.61,62.68,68.5,47.15,Zica-20191012-144029024,11526.09,96000,1106505600,415269.7,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:09,0.26,693,39240.87,39883.21,24,69.32,74.85,80.53,63.58,Zica-20191012-144029024,11526.69,96000,1106562528,415270.3,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:09,0.27,958,18978.1,19737.22,4.6,57.04,67.41,72.87,51.4,Zica-20191012-144029024,11526.95,96000,1106587968,415270.56,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:09,0.28,444,28204.37,28963.5,23.03,72.45,77.96,83.58,67,Zica-20191012-144029024,11526.44,96000,1106538624,415270.05,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:10,0.21,684,41167.88,41868.61,9.05,63.3,69.34,75.17,56.69,Zica-20191012-144029024,11527.68,96000,1106657664,415271.29,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:10,0.24,469,22072.99,22773.72,7.75,65.58,75.11,81.09,59.54,Zica-20191012-144029024,11527.46,96000,1106637024,415271.07,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:10,0.27,499,19912.4,20613.13,3.11,53.96,66.77,72.49,48.32,Zica-20191012-144029024,11527.49,96000,1106639904,415271.1,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:10,0.31,669,27386.86,27970.8,23.58,72.34,77.93,83.7,67.32,Zica-20191012-144029024,11527.66,96000,1106656224,415271.27,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:11,0.23,404,30364.96,31065.69,21.42,70.15,77.08,82.24,63.77,Zica-20191012-144029024,11528.4,96000,1106726784,415272.01,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:11,0.23,743,41109.48,42043.79,7.45,63.11,69.89,75.71,56.84,Zica-20191012-144029024,11528.74,96000,1106759328,415272.35,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:11,0.37,562,20437.95,21021.89,12.7,62.48,71.83,77.62,58.16,Zica-20191012-144029024,11528.56,96000,1106741952,415272.16,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:12,0.21,140,41167.88,41927,7.58,64.2,70.98,76.8,57.59,Zica-20191012-144029024,11530.13,96000,1106893440,415273.74,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:12,0.21,430,18919.7,19620.43,17.24,70.43,77.3,83.02,63.82,Zica-20191012-144029024,11529.42,96000,1106825280,415273.03,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:12,0.23,298,27328.46,28204.37,19.63,70.78,77.55,83.33,64.51,Zica-20191012-144029024,11530.29,96000,1106908608,415273.9,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:12,0.23,976,19854.01,20788.32,8.8,65.09,73.07,78.81,58.82,Zica-20191012-144029024,11529.97,96000,1106877696,415273.58,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:12,0.27,594,39299.27,39941.6,10.69,56.26,64.29,69.98,50.62,Zica-20191012-144029024,11529.59,96000,1106841024,415273.2,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:12,0.3,363,28437.95,28963.5,3.13,51.6,61.77,67.24,46.41,Zica-20191012-144029024,11529.36,96000,1106818848,415272.97,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:13,0.26,590,27211.67,28204.37,3,54.42,65.92,71.6,48.59,Zica-20191012-144029024,11530.59,96000,1106936640,415274.19,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:13,0.27,185,41109.48,41985.4,14.34,65.57,72.17,77.99,59.93,Zica-20191012-144029024,11531.18,96000,1106993760,415274.79,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:13,0.27,967,21372.26,22072.99,11.15,60.45,68.83,74.77,54.91,Zica-20191012-144029024,11530.96,96000,1106972832,415274.57,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:14,0.24,326,19036.49,19678.83,5.84,59.04,68.82,74.38,52.89,Zica-20191012-144029024,11532.32,96000,1107103296,415275.93,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:14,0.29,35,39124.08,40000,21.49,68.3,75.01,80.7,63.02,Zica-20191012-144029024,11532.03,96000,1107075360,415275.64,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:14,0.29,810,28321.16,28963.5,22.63,71.37,76.95,82.55,66.1,Zica-20191012-144029024,11531.8,96000,1107053760,415275.41,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:14,0.34,458,20496.35,21138.68,2.49,52.72,63.62,69.48,48.11,Zica-20191012-144029024,11531.45,96000,1107019968,415275.06,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:15,0.21,25,41401.45,42043.79,1.94,59.19,66.33,72.15,52.57,Zica-20191012-144029024,11533.02,96000,1107170400,415276.63,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:15,0.23,855,20029.19,20729.92,1.84,54.69,65.6,71.36,48.42,Zica-20191012-144029024,11532.85,96000,1107154080,415276.46,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:15,0.24,831,22131.38,22832.11,5.34,67.59,75.67,81.67,61.44,Zica-20191012-144029024,11532.83,96000,1107151776,415276.43,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:15,0.35,19,27270.07,28029.19,21,71.33,78,83.77,66.8,Zica-20191012-144029024,11533.01,96000,1107169824,415276.62,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:16,0.2,766,30423.35,31240.87,20.19,69.79,75.87,81.01,62.93,Zica-20191012-144029024,11533.76,96000,1107241536,415277.37,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:16,0.28,76,41284.67,41927,1.43,56.79,65.81,71.64,51.34,Zica-20191012-144029024,11534.07,96000,1107271296,415277.68,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:16,0.31,839,21722.62,22189.78,2.12,50.03,60.13,66.11,45.01,Zica-20191012-144029024,11533.83,96000,1107248544,415277.44,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:16,0.39,918,20437.95,21080.29,12.38,63.02,71.42,77.2,58.97,Zica-20191012-144029024,11533.91,96000,1107256128,415277.52,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:17,0.23,793,18919.7,19620.43,19.72,72.57,78.97,84.62,66.18,Zica-20191012-144029024,11534.79,96000,1107340128,415278.4,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:17,0.23,334,20029.19,20613.13,17.21,67.41,75.24,81,61.14,Zica-20191012-144029024,11535.33,96000,1107392064,415278.94,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:17,0.27,744,28437.95,29138.68,5.6,54.87,64.94,70.67,49.24,Zica-20191012-144029024,11534.74,96000,1107335424,415278.35,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:17,0.28,939,39299.27,40000,9.96,55.98,65.41,71.1,50.52,Zica-20191012-144029024,11534.93,96000,1107354144,415278.54,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:18,0.23,662,27270.07,27970.8,19.88,69.25,77.33,83.16,62.86,Zica-20191012-144029024,11535.66,96000,1107423552,415279.26,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:18,0.26,504,41109.48,41751.82,12.48,63.88,72.07,77.91,58.05,Zica-20191012-144029024,11535.5,96000,1107408384,415279.11,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:18,0.29,923,27445.25,28145.98,6.89,56.42,70.9,76.63,51.15,Zica-20191012-144029024,11535.92,96000,1107448608,415279.53,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:18,0.35,300,21547.44,22014.59,13.59,61.05,68.91,74.76,56.59,Zica-20191012-144029024,11536.3,96000,1107484800,415279.9,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:19,0.24,591,41226.27,42102.18,7.79,64.18,71.13,76.97,58.04,Zica-20191012-144029024,11536.59,96000,1107512736,415280.19,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:19,0.3,199,28379.56,29021.89,18.32,67.81,74.03,79.7,62.7,Zica-20191012-144029024,11537.19,96000,1107571104,415280.8,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:19,0.4,804,20496.35,21021.89,4.21,53.96,63.86,69.65,49.98,Zica-20191012-144029024,11536.8,96000,1107533184,415280.41,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:20,0.24,232,20029.19,20613.13,7.69,58.45,67.39,73.14,52.31,Zica-20191012-144029024,11538.23,96000,1107670272,415281.83,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:20,0.3,417,39065.69,39941.6,21.06,68.18,74.66,80.35,63.08,Zica-20191012-144029024,11537.41,96000,1107592032,415281.02,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:21,0.22,167,30423.35,31240.87,21.29,70.62,78.01,83.15,64.12,Zica-20191012-144029024,11539.16,96000,1107760032,415282.77,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:21,0.24,377,41226.27,42218.97,8.19,64.21,71.56,77.37,58.17,Zica-20191012-144029024,11538.37,96000,1107684192,415281.98,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:21,0.35,396,27445.25,28087.59,20.59,69.79,76.93,82.7,65.26,Zica-20191012-144029024,11538.39,96000,1107686016,415282,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:21,0.38,295,20321.16,21138.68,8.23,60.7,69.8,75.64,56.59,Zica-20191012-144029024,11539.29,96000,1107772320,415282.9,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:22,0.23,453,41226.27,42043.79,8.35,63.03,69.83,75.65,56.65,Zica-20191012-144029024,11539.45,96000,1107787488,415283.06,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:22,0.24,160,18861.31,19620.43,18.68,71.83,78.57,84.04,65.68,Zica-20191012-144029024,11540.15,96000,1107855360,415283.76,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:22,0.26,69,28379.56,29021.89,4.41,53.32,63.96,69.59,47.49,Zica-20191012-144029024,11540.06,96000,1107846624,415283.67,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:22,0.27,294,39299.27,40000,6.57,52.57,62.32,68.02,47.03,Zica-20191012-144029024,11540.29,96000,1107868224,415283.9,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:23,0.21,889,41226.27,41810.21,8.24,63.07,70.43,76.27,56.34,Zica-20191012-144029024,11540.88,96000,1107925344,415284.49,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:23,0.22,707,19912.4,20437.95,21.43,71.3,77.75,83.47,64.8,Zica-20191012-144029024,11540.7,96000,1107907872,415284.31,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:23,0.23,29,27386.86,28029.19,16.5,65.28,72.8,78.58,58.9,Zica-20191012-144029024,11541.02,96000,1107938784,415284.63,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:23,0.26,296,27562.04,28087.59,3.44,51.39,62.07,67.84,45.66,Zica-20191012-144029024,11541.29,96000,1107964416,415284.9,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:24,0.18,31,30540.14,31182.48,8.22,56.53,65.76,70.88,49.27,Zica-20191012-144029024,11542.03,96000,1108034976,415285.63,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:24,0.18,262,20613.13,21080.29,3.46,52.23,62.28,68.12,44.97,Zica-20191012-144029024,11542.26,96000,1108057152,415285.86,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:24,0.21,952,41109.48,41927,8.13,62.11,69.05,74.85,55.5,Zica-20191012-144029024,11541.95,96000,1108027392,415285.55,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:24,0.26,715,21489.05,22014.59,17.22,65.85,72.83,78.69,60.12,Zica-20191012-144029024,11541.71,96000,1108004640,415285.32,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:25,0.23,9,18978.1,19678.83,5.03,57.15,67.34,73.11,50.77,Zica-20191012-144029024,11543,96000,1108128864,415286.61,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:25,0.25,809,39240.87,39824.81,23.59,68.57,74.44,80.13,62.64,Zica-20191012-144029024,11542.8,96000,1108109664,415286.41,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:25,0.26,554,28262.77,28905.1,22.69,70.98,76.78,82.4,65.24,Zica-20191012-144029024,11542.55,96000,1108085184,415286.16,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:26,0.18,611,20087.59,20437.95,5.46,53.16,62.99,68.75,45.76,Zica-20191012-144029024,11543.61,96000,1108186656,415287.21,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:26,0.22,738,41284.67,41927,7.93,62.26,68.78,74.61,55.76,Zica-20191012-144029024,11543.73,96000,1108198848,415287.34,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:26,0.29,799,27386.86,27970.8,21.46,69.26,75.54,81.32,63.9,Zica-20191012-144029024,11543.79,96000,1108204704,415287.4,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:27,0.19,540,30598.54,31065.69,22.77,69.36,75.23,80.38,62.23,Zica-20191012-144029024,11544.53,96000,1108275840,415288.14,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:27,0.23,808,41401.45,41927,6.98,62.89,69.06,74.9,56.51,Zica-20191012-144029024,11544.8,96000,1108301568,415288.41,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:27,0.34,686,20554.74,21080.29,11.3,60.7,69.99,75.84,56.09,Zica-20191012-144029024,11544.68,96000,1108289856,415288.29,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:28,0.18,95,19912.4,20613.13,20.74,71.41,77.54,83.28,64.15,Zica-20191012-144029024,11546.09,96000,1108425120,415289.7,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:28,0.18,524,19036.49,19620.43,18.34,70.17,76.3,82,62.91,Zica-20191012-144029024,11545.52,96000,1108370304,415289.13,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:28,0.2,272,41226.27,41810.21,10.18,65.42,72.24,78.05,58.55,Zica-20191012-144029024,11546.27,96000,1108442112,415289.87,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:28,0.25,664,39357.66,39883.21,11.38,55.83,64.17,69.85,49.9,Zica-20191012-144029024,11545.66,96000,1108383744,415289.27,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:28,0.29,409,28437.95,29021.89,4.07,51.86,62.09,67.62,46.58,Zica-20191012-144029024,11545.4,96000,1108359264,415289.01,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:29,0.23,411,27270.07,28029.19,20.83,69.9,75.97,81.73,63.52,Zica-20191012-144029024,11546.41,96000,1108455456,415290.01,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:29,0.24,317,41226.27,41810.21,10.88,63.92,71.01,76.82,57.78,Zica-20191012-144029024,11547.31,96000,1108542432,415290.92,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:29,0.25,86,21547.44,22072.99,12.88,60.99,68.8,74.76,55.05,Zica-20191012-144029024,11547.08,96000,1108520256,415290.69,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:29,0.26,642,27328.46,28087.59,8.64,57.76,69.38,75.08,51.93,Zica-20191012-144029024,11546.64,96000,1108477632,415290.24,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:30,0.25,948,28145.98,29021.89,23.02,73.11,78.53,84.19,67.18,Zica-20191012-144029024,11547.94,96000,1108603008,415291.55,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:30,0.26,173,39182.48,39883.21,21.28,67.24,73.64,79.34,61.51,Zica-20191012-144029024,11548.17,96000,1108624608,415291.78,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:30,0.34,547,20496.35,21080.29,1.56,51.13,61.47,67.18,46.52,Zica-20191012-144029024,11547.54,96000,1108564512,415291.15,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:31,0.17,950,19970.8,20496.35,2.69,51.92,62.91,68.66,44.38,Zica-20191012-144029024,11548.94,96000,1108699200,415292.55,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:31,0.2,116,41284.67,41927,5.44,60.79,67.03,72.86,53.8,Zica-20191012-144029024,11549.11,96000,1108715136,415292.72,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:31,0.23,950,22131.38,22656.93,6.23,67.84,75.26,81.26,61.57,Zica-20191012-144029024,11548.94,96000,1108699200,415292.55,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:31,0.29,153,27445.25,28087.59,25.74,74.32,80.21,85.98,69.05,Zica-20191012-144029024,11549.15,96000,1108718688,415292.76,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:32,0.18,918,30423.35,31007.29,23.56,71.17,76.95,82.1,63.77,Zica-20191012-144029024,11549.91,96000,1108792128,415293.52,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:32,0.22,161,41226.27,41927,2.19,57.13,64.95,70.77,50.63,Zica-20191012-144029024,11550.16,96000,1108815456,415293.76,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:32,0.34,64,20496.35,21021.89,12.96,61.88,69.79,75.6,57.27,Zica-20191012-144029024,11550.06,96000,1108806144,415293.67,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:33,0.19,921,19211.67,19503.64,19.39,68.44,75.32,80.92,61.31,Zica-20191012-144029024,11550.92,96000,1108888416,415294.52,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:33,0.26,12,39299.27,39941.6,7.49,53.01,62.72,68.38,47.27,Zica-20191012-144029024,11551.01,96000,1108897152,415294.61,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:33,0.27,781,28437.95,28963.5,5.25,53.05,63.17,69.04,47.41,Zica-20191012-144029024,11550.78,96000,1108874976,415294.38,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:34,0.19,783,27328.46,28087.59,18.08,67.54,75.01,80.8,60.42,Zica-20191012-144029024,11551.78,96000,1108971168,415295.39,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:34,0.21,449,19912.4,20613.13,18.67,69.27,75.3,81.06,62.66,Zica-20191012-144029024,11551.44,96000,1108939104,415295.05,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:34,0.23,625,41226.27,41868.61,11.85,63.77,71.49,77.31,57.39,Zica-20191012-144029024,11551.62,96000,1108956000,415295.23,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:34,0.27,2,27328.46,28087.59,7.13,56.62,65.86,71.61,51.08,Zica-20191012-144029024,11552,96000,1108992192,415295.6,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
Zica-20191012-144029,20191017-115047,Unknown,10/17/2019 12:05:35,0.22,695,41109.48,41868.61,10.92,63.15,70.37,76.19,56.65,Zica-20191012-144029024,11552.69,96000,1109058720,415296.3,2019-10-17T08:53:02Z,2019-10-12T16:43:59Z,1.64
