TagID,Type,start_time,sec_since_tagon,duration,BB_RMS,SPL_rms_fc_1000,SPL_rms_fc_1250,SPL_rms_fc_1600,SPL_rms_fc_2000,SPL_rms_fc_2500,SPL_rms_fc_3150,SPL_rms_fc_4000,SPL_rms_fc_5000,SPL_rms_fc_6300,SPL_rms_fc_8000
Zica-20191012-144029,MFA,2019-10-13T23:09:15.119Z,109505.180833333,2.67,103.17149374909354,NA,NA,NA,NA,79.000177828965,102.135237553512,96.3614786369009,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:09:41.119Z,109531.099833333,2.63,98.53652764203657,NA,NA,NA,NA,NA,97.3120276668366,92.1544710837794,80.4829298087816,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:10:07.119Z,109557.073833333,2.58,100.45161084755986,NA,NA,NA,NA,78.8472287521124,99.5698040439919,92.9275620248485,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:10:33.119Z,109582.973833333,2.58,97.7317356696323,NA,NA,NA,NA,NA,96.9481714384594,89.9087453913897,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:10:56.750Z,109608.737,2.82,99.54897675398664,NA,NA,NA,NA,77.8354672508512,98.4987432927369,92.7310034655417,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:11:22.750Z,109634.787,2.74,102.75479805659971,NA,NA,NA,NA,77.8486588177282,102.073156004657,94.2784508747362,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:11:48.750Z,109660.834,2.73,97.67023222110032,NA,NA,NA,NA,NA,96.9568020229044,89.4740710268862,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:12:14.750Z,109686.827,2.52,97.81284741303787,NA,NA,NA,NA,NA,96.43829753437,92.1474462709483,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:12:40.750Z,109712.745,2.74,99.16163079819391,NA,NA,NA,NA,77.6194007856718,98.6636926942314,89.2183627523225,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:13:06.750Z,109738.627,2.21,97.10292149353207,NA,NA,NA,NA,76.2798801361088,96.744145119099,85.0631967261772,NA,76.3951676630355,NA
Zica-20191012-144029,MFA,2019-10-13T23:13:32.750Z,109764.583,2.73,93.01705920750267,NA,NA,NA,NA,NA,92.3952886550514,84.2683407491315,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:13:58.750Z,109790.575,2.6,98.21896543307629,NA,NA,NA,NA,76.1970970638137,96.7563095092488,92.6853094618247,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:14:24.750Z,109816.567,2.52,97.54170993862283,NA,NA,NA,NA,NA,96.1724377744049,91.8621017079407,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:14:50.750Z,109842.431,2.45,88.65855812655305,NA,NA,NA,NA,NA,87.9243299529364,80.5770822421621,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:15:16.750Z,109868.317,2.71,99.22178762761689,NA,NA,NA,NA,NA,96.7046382194972,95.6550791238094,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:15:42.750Z,109894.235,2.11,96.22081863887328,80.0906150899085,NA,NA,NA,NA,95.6526550164454,82.8580835817738,81.8005200001746,78.2647555759265,NA
Zica-20191012-144029,MFA,2019-10-13T23:16:08.750Z,109920.189,2.75,99.4286740832504,NA,NA,NA,NA,NA,98.9177279095,89.8816138015658,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:16:34.750Z,109946.207,2.6,101.0418168088237,NA,NA,NA,NA,77.9942156906745,100.322319834868,92.7361277676708,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:17:00.750Z,109972.069,2.66,97.25260003918805,NA,NA,NA,NA,75.4306471243149,96.0908347403434,90.332757038231,NA,81.2142195138096,NA
Zica-20191012-144029,MFA,2019-10-13T23:17:26.750Z,109998.06,2.73,94.8004861502985,77.0680740974368,NA,NA,NA,NA,93.5947462167138,88.3332646016359,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:17:52.750Z,110024.143,2.6,94.91866002999518,82.9971144790466,NA,79.6422768718484,NA,NA,93.5117915710738,87.538182589875,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:18:18.750Z,110050.335,2.4,97.32516494222165,NA,76.4905579559035,NA,NA,NA,96.4882994049155,89.5527259100398,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:18:44.750Z,110076.161,2.51,101.37897644548296,96.2646017289825,93.0568669222555,93.1247231867647,88.4530008024914,84.8113045391136,93.2509167940278,89.8772177534946,89.8433013891037,83.9543739056912,81.0980559605953
Zica-20191012-144029,MFA,2019-10-13T23:19:10.750Z,110102.28,2.6,97.27782095085797,81.9748093593364,NA,NA,NA,79.626939282722,96.1120904141215,89.6850760765891,NA,78.9436226794653,NA
Zica-20191012-144029,MFA,2019-10-13T23:20:02.750Z,110154.198,2.29,128.93762618035944,119.691190120308,125.07136121629,122.332352463015,114.826998840718,116.281765583569,114.936323131,112.188508588909,116.262668616453,112.178237776326,112.532632872137
Zica-20191012-144029,MFA,2019-10-13T23:20:54.750Z,110206.18,2.49,105.56773668716616,98.1723964872559,99.8282121226184,98.0474663205394,96.5733690672979,91.6113469913818,94.4968927276295,91.8616970762428,94.1237816206717,87.4403647697231,NA
Zica-20191012-144029,MFA,2019-10-13T23:21:20.750Z,110231.969,2.67,98.3508841391094,NA,NA,NA,NA,NA,97.7716889718851,89.3149107661863,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:21:45.750Z,110257.868,2.73,101.81003636128176,89.1351259599262,88.142800153005,85.8433995850298,81.5545132255811,78.1228516320934,100.088478661737,94.1544003582449,83.8415874983288,77.5122475153835,NA
Zica-20191012-144029,MFA,2019-10-13T23:22:11.750Z,110283.913,2.62,102.14516016239634,88.1498010956441,86.4493313184017,84.8839329820447,80.3052884683739,79.843161165044,100.386310320687,95.5434005642638,83.3626220517378,77.0289218667755,NA
Zica-20191012-144029,MFA,2019-10-13T23:22:37.750Z,110309.886,2.66,100.91622651033667,NA,NA,84.4352708704549,NA,NA,99.471905630256,94.838208114291,82.2889518964189,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:23:03.750Z,110335.785,2.71,101.79070988252602,NA,NA,NA,NA,NA,98.6334264740135,95.3180411216424,91.5906975379405,93.7981739666827,87.4835791765728
Zica-20191012-144029,MFA,2019-10-13T23:23:29.750Z,110361.886,2.25,100.8586485694236,NA,NA,NA,NA,78.2661079663967,99.3002464484941,88.7410997046523,NA,NA,94.5618350659073
Zica-20191012-144029,MFA,2019-10-13T23:23:55.750Z,110387.803,2.8,103.88619723942,NA,NA,NA,NA,77.8406250708867,98.4480011096627,94.8352804767824,85.7720895012499,94.4383152726608,100.496909075692
Zica-20191012-144029,MFA,2019-10-13T23:24:21.750Z,110413.813,2.71,104.63898907557822,NA,NA,NA,NA,82.8735877141391,103.485949724113,95.1091974195296,NA,87.3938592710438,94.4717845736888
Zica-20191012-144029,MFA,2019-10-13T23:24:47.750Z,110439.822,2.69,103.93267096061423,NA,NA,NA,NA,80.00024857526,103.067711501938,95.9491520847509,NA,NA,86.3504532038839
Zica-20191012-144029,MFA,2019-10-13T23:25:13.750Z,110465.868,2.82,101.28721209513617,NA,NA,NA,NA,NA,99.0626643760619,95.1798831624464,NA,NA,93.2123198939724
Zica-20191012-144029,MFA,2019-10-13T23:25:39.750Z,110491.776,2.71,102.23166808948706,NA,NA,NA,NA,79.6335107072674,100.626271838779,94.5381516066708,NA,82.1917053159824,93.149880799414
Zica-20191012-144029,MFA,2019-10-13T23:26:05.750Z,110517.767,2.66,103.37932354291391,NA,NA,NA,NA,79.7109192504547,102.303156075494,96.2633883394863,NA,80.2968581793775,85.4195813856866
Zica-20191012-144029,MFA,2019-10-13T23:26:31.750Z,110543.721,2.71,101.86230358009028,NA,NA,NA,NA,79.186532771062,99.8984778311334,96.167458546841,82.9210908082355,87.2208107379794,88.072701983881
Zica-20191012-144029,MFA,2019-10-13T23:26:57.750Z,110569.785,2.56,104.22888318583311,NA,NA,NA,NA,79.8243352177801,102.20749876238,96.0199776311157,NA,92.6846113492684,95.9136280987542
Zica-20191012-144029,MFA,2019-10-13T23:27:23.750Z,110595.702,2.67,101.18872611711949,NA,NA,NA,NA,NA,98.1959064595788,93.3283083066955,89.5170177692588,93.2564093997219,91.4125443630703
Zica-20191012-144029,MFA,2019-10-13T23:28:15.750Z,110647.684,2.45,104.56163046223716,NA,NA,NA,NA,NA,102.590735353206,95.1969596694783,NA,89.3914256515988,97.9589148691577
Zica-20191012-144029,MFA,2019-10-13T23:28:41.750Z,110673.675,2.56,105.34546840390536,NA,NA,NA,NA,NA,103.132261684497,99.9181587212992,NA,92.5525336295811,93.134828648852
Zica-20191012-144029,MFA,2019-10-13T23:29:07.750Z,110699.592,2.58,105.49983378365579,NA,NA,NA,NA,79.6340824856533,104.585479759929,97.822915699131,NA,87.6829476042274,NA
Zica-20191012-144029,MFA,2019-10-13T23:29:33.750Z,110725.657,2.45,103.5344749867852,NA,NA,NA,NA,81.9882435405701,102.722311693962,94.6099022625315,NA,89.0318482075039,NA
Zica-20191012-144029,MFA,2019-10-13T23:29:59.750Z,110751.647,2.6,106.43391481739629,NA,NA,NA,NA,NA,105.298960795121,98.8404139530382,NA,NA,93.910756476135
Zica-20191012-144029,MFA,2019-10-13T23:30:25.750Z,110777.583,2.58,103.43056554024983,NA,NA,NA,NA,81.3092524653265,102.056106214064,94.2614571614058,86.5259379584728,88.7796885142662,92.9441925176501
Zica-20191012-144029,MFA,2019-10-13T23:30:51.750Z,110803.556,2.66,105.14726513428558,NA,NA,NA,NA,82.3018122629078,103.564057218098,96.7461441946044,84.8813393823982,91.8220439257975,95.1420522613846
Zica-20191012-144029,MFA,2019-10-13T23:31:17.750Z,110829.583,2.55,106.05519736150572,NA,NA,NA,NA,82.2760465384411,104.964268818082,98.5144910172196,86.4843071676312,87.0941234465079,88.6153839065054
Zica-20191012-144029,MFA,2019-10-13T23:31:43.750Z,110855.592,2.27,107.07054060114669,NA,NA,NA,NA,85.5696757569669,106.75925578442,94.1768445657479,NA,87.3760756227272,NA
Zica-20191012-144029,MFA,2019-10-13T23:32:09.750Z,110881.4,2.29,107.36746581163311,NA,NA,NA,84.2853309137329,85.4255925534556,106.836398886804,95.8160830975138,NA,NA,92.6601417673778
Zica-20191012-144029,MFA,2019-10-13T23:32:35.750Z,110907.115,2.44,107.38251414607454,NA,NA,NA,NA,84.4318823306203,106.957625376568,95.7363165879149,NA,NA,90.3228910831022
Zica-20191012-144029,MFA,2019-10-13T23:33:00.750Z,110932.923,2.38,106.12974876735642,NA,NA,NA,NA,84.1755109165046,105.522474984138,93.5320705106787,86.5128934916821,88.7049538839545,92.1631757683856
Zica-20191012-144029,MFA,2019-10-13T23:33:26.750Z,110958.638,2.42,106.57755860361806,NA,NA,NA,NA,83.1980027925159,106.07580714194,96.7693852108635,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:33:52.750Z,110984.464,2.33,105.79484774457279,NA,NA,NA,NA,81.8978161745204,104.805405234299,97.440700887448,88.7549203473544,NA,91.0857694708203
Zica-20191012-144029,MFA,2019-10-13T23:34:18.750Z,111010.216,2.36,109.96276239746064,NA,NA,NA,NA,86.6989154735379,109.754494798028,95.6704498156784,NA,82.5735000382068,84.8252065274946
Zica-20191012-144029,MFA,2019-10-13T23:34:44.750Z,111036.024,2.45,108.42306942438088,NA,NA,NA,NA,85.5536398149684,107.794068401764,99.1241023988547,82.530267635638,84.3973476812772,85.9191398571383
Zica-20191012-144029,MFA,2019-10-13T23:35:09.750Z,111061.776,2.44,104.60198512840593,NA,NA,NA,NA,80.6159489700687,103.837554840967,96.3879990026852,NA,NA,82.7528118959448
Zica-20191012-144029,MFA,2019-10-13T23:35:35.750Z,111087.528,2.36,104.99308763159698,NA,NA,NA,NA,NA,103.644639404567,96.2372643608005,85.82211862558,89.7978316304954,94.6027545885209
Zica-20191012-144029,MFA,2019-10-13T23:36:01.750Z,111113.28,2.42,101.270426166168,NA,NA,NA,NA,79.7195263682592,96.4863114866874,92.6417517622999,86.6315525517999,87.2780091224289,97.7956306714863
Zica-20191012-144029,MFA,2019-10-13T23:36:27.750Z,111139.198,2.4,105.39812718103951,NA,NA,NA,NA,83.013526293663,104.046612052758,97.7069033245159,83.1925220413033,88.7585700201045,93.4457402415925
Zica-20191012-144029,MFA,2019-10-13T23:36:52.750Z,111164.858,2.49,104.54381488561148,NA,NA,NA,NA,81.5583940237003,102.840510417791,99.3463021898528,NA,86.9077618889976,NA
Zica-20191012-144029,MFA,2019-10-13T23:37:18.750Z,111190.611,2.56,103.80244322183151,NA,NA,NA,NA,81.9793192640576,102.835434310327,94.0873440731786,NA,93.1606787126092,NA
Zica-20191012-144029,MFA,2019-10-13T23:37:44.750Z,111216.418,2.42,107.64016339396719,NA,NA,NA,NA,85.3184774781821,107.152263905615,96.5987926369979,NA,NA,91.0094627408113
Zica-20191012-144029,MFA,2019-10-13T23:38:10.750Z,111242.244,2.42,107.3504567786965,NA,NA,NA,NA,82.6730479853073,106.337829562391,99.3128953310288,85.2769567695075,NA,93.5040283902629
Zica-20191012-144029,MFA,2019-10-13T23:38:36.750Z,111267.978,2.45,108.65252282961846,NA,NA,NA,NA,86.8445007506609,108.226638621475,97.9585771621561,NA,80.6428050812241,NA
Zica-20191012-144029,MFA,2019-10-13T23:39:01.750Z,111293.84,2.33,110.78430130813518,NA,NA,NA,NA,88.1047138951084,110.007015510278,102.609918202924,NA,81.322143576194,87.8562530986571
Zica-20191012-144029,MFA,2019-10-13T23:39:27.750Z,111319.519,2.42,112.0480324645298,NA,NA,NA,NA,90.3310920526579,111.681303381951,99.8731074325378,NA,87.2417239996859,92.1888735874087
Zica-20191012-144029,MFA,2019-10-13T23:39:53.750Z,111345.418,2.25,105.56283953806155,NA,NA,NA,NA,83.9234325817638,104.73478879969,97.5447221981431,NA,NA,85.0596000445921
Zica-20191012-144029,MFA,2019-10-13T23:40:19.750Z,111371.134,2.36,102.77644507591673,NA,NA,NA,NA,81.0776774031306,101.953370211383,94.3191317404238,81.1832915768511,82.0758832217055,81.6932644919845
Zica-20191012-144029,MFA,2019-10-13T23:40:44.750Z,111396.877,2.45,108.03752130393015,NA,NA,NA,NA,81.1043106204643,107.248085154617,100.070278414586,NA,NA,84.5649391508532
Zica-20191012-144029,MFA,2019-10-13T23:41:10.750Z,111422.647,2.51,107.08612124134456,NA,NA,NA,NA,82.2465187308581,106.271129375955,99.0838523717317,NA,78.8203407223864,86.0755260480778
Zica-20191012-144029,MFA,2019-10-13T23:41:36.750Z,111448.602,2.49,111.61170408456508,NA,NA,NA,NA,88.8778940771206,110.550030118182,104.152370370473,NA,89.1083608350793,95.8316257181811
Zica-20191012-144029,MFA,2019-10-13T23:42:02.750Z,111474.482,2.64,107.0249705820965,NA,NA,NA,NA,84.1862419202152,106.116021202803,99.2805430069979,84.7126820592115,86.8808101812172,NA
Zica-20191012-144029,MFA,2019-10-13T23:42:28.750Z,111500.546,2.47,105.2348251848016,79.5291683833762,NA,NA,NA,81.9727329927181,103.730700706791,99.1525222977587,86.8315349799304,83.4934985921218,87.7161244549925
Zica-20191012-144029,MFA,2019-10-13T23:42:54.750Z,111526.391,2.62,105.4131702985474,NA,NA,NA,NA,82.6810918098866,104.778317781228,96.1477238071299,NA,86.2906088237641,NA
Zica-20191012-144029,MFA,2019-10-13T23:43:20.750Z,111552.345,2.6,110.57594665018014,NA,NA,NA,NA,83.2129094209487,109.723437834198,102.898472208476,NA,84.527056937345,85.6351736795528
Zica-20191012-144029,MFA,2019-10-13T23:43:46.750Z,111578.372,2.64,107.91200802581629,NA,NA,NA,NA,84.8170333229316,106.398340450855,102.292284916103,NA,84.7685183168179,88.0619693079478
Zica-20191012-144029,MFA,2019-10-13T23:44:12.750Z,111604.326,2.6,108.66643596396081,NA,NA,NA,NA,85.8686227827829,107.115357562827,103.029080605446,86.2595667665224,NA,90.7807726859987
Zica-20191012-144029,MFA,2019-10-13T23:44:38.750Z,111630.207,2.67,110.12297190567853,NA,NA,NA,NA,86.9438770959765,108.347704931649,105.300778354361,NA,81.196787011489,NA
Zica-20191012-144029,MFA,2019-10-13T23:45:04.750Z,111656.235,2.62,107.91051387490771,NA,NA,NA,NA,83.302351643263,106.344869163199,102.447237711407,NA,89.6662278736875,NA
Zica-20191012-144029,MFA,2019-10-13T23:45:30.750Z,111682.189,2.56,107.13946318920719,NA,NA,NA,NA,82.6590643889496,105.5193739804,101.652633362057,NA,81.8796353417552,90.5882475268925
Zica-20191012-144029,MFA,2019-10-13T23:45:56.750Z,111708.124,2.6,108.71071575747334,NA,NA,NA,NA,86.1418053522922,107.999931175341,100.337495641034,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:46:22.750Z,111734.079,2.64,109.5219497386244,NA,NA,NA,NA,86.7218308032399,109.004118993791,99.6614776436706,NA,85.4191080232705,NA
Zica-20191012-144029,MFA,2019-10-13T23:46:48.750Z,111760.106,2.53,107.85201963819402,NA,NA,NA,NA,83.7382865840651,106.4212497182,102.27368655828,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:47:13.750Z,111785.95,2.73,109.5715875029704,NA,NA,NA,NA,84.0423305928603,108.66978699226,102.045895866499,82.7348290139029,81.1908072211052,86.0103909654623
Zica-20191012-144029,MFA,2019-10-13T23:47:39.750Z,111811.941,2.6,109.71010121150468,NA,NA,NA,NA,85.9942106877033,107.275704239035,105.867814309536,86.180625131408,85.9723232493909,84.9656216635932
Zica-20191012-144029,MFA,2019-10-13T23:48:05.750Z,111837.84,2.75,108.46213490133312,NA,NA,NA,NA,85.0063908715578,107.983410168571,98.3253239414219,NA,83.1761964263507,NA
Zica-20191012-144029,MFA,2019-10-13T23:48:31.750Z,111863.868,2.62,109.91871447916805,NA,NA,NA,NA,87.5079891125481,109.199050234072,101.354663778888,NA,83.3569251183085,87.380370745886
Zica-20191012-144029,MFA,2019-10-13T23:48:57.750Z,111889.858,2.56,106.31811824001188,NA,NA,NA,NA,82.9469000257059,105.523100466982,98.1691362042968,NA,NA,86.1115842179339
Zica-20191012-144029,MFA,2019-10-13T23:49:23.750Z,111915.794,2.58,109.0223267990759,NA,NA,NA,NA,87.1538655517938,108.452170362361,99.6038554809273,NA,82.4447743678743,NA
Zica-20191012-144029,MFA,2019-10-13T23:49:49.750Z,111941.748,2.55,107.90675236194849,NA,NA,NA,NA,83.2865199416764,107.043420989475,99.7886378800243,83.3348216408019,81.4740043799397,90.1664917607795
Zica-20191012-144029,MFA,2019-10-13T23:50:15.750Z,111967.684,0.99,89.30183671908765,NA,NA,NA,NA,NA,81.8494245189417,NA,81.6233632481874,NA,87.4279263364265
Zica-20191012-144029,MFA,2019-10-13T23:50:21.750Z,111973.776,1.17,90.35838062374344,NA,NA,NA,NA,NA,83.460381887916,83.7402389179789,NA,80.8047866783741,87.051941754508
Zica-20191012-144029,MFA,2019-10-13T23:50:27.750Z,111979.941,1.1,92.09125559353437,NA,NA,NA,NA,NA,91.1403775762921,80.5389429635406,80.8898676509651,79.154664764207,NA
Zica-20191012-144029,MFA,2019-10-13T23:50:34.750Z,111986.106,1.06,91.83115177980936,NA,NA,NA,NA,NA,90.8932322259928,80.8059735389935,NA,82.4480138128368,NA
Zica-20191012-144029,MFA,2019-10-13T23:50:40.750Z,111992.455,0.84,91.7095543696491,NA,NA,NA,NA,NA,90.5772402602279,79.9344797871024,NA,77.9731719388852,82.5286229570825
Zica-20191012-144029,MFA,2019-10-13T23:50:46.750Z,111998.657,0.91,94.67468890262705,NA,NA,NA,NA,NA,93.6896312462786,83.6394963673719,NA,80.1715590340283,84.1532671822741
Zica-20191012-144029,MFA,2019-10-13T23:50:53.750Z,112005.152,1.1,90.95062039843054,NA,NA,NA,NA,NA,88.8369049478893,80.3847846056677,NA,80.1661430095277,84.2566000919302
Zica-20191012-144029,MFA,2019-10-13T23:50:58.750Z,112010.895,1.1,92.75295342362864,NA,NA,NA,NA,NA,90.8557697360261,80.4100081119208,83.8848207847511,84.9500629103607,NA
Zica-20191012-144029,MFA,2019-10-13T23:51:05.750Z,112017.097,1.17,90.46369572588107,NA,NA,NA,NA,NA,88.9292609697799,79.2670207582104,NA,NA,83.921928376504
Zica-20191012-144029,MFA,2019-10-13T23:51:11.750Z,112023.372,1.06,91.07852510360132,NA,NA,NA,NA,NA,90.5212337011726,81.8858389878621,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:51:17.750Z,112029.464,1.13,90.19096181781869,NA,NA,NA,NA,NA,88.2649083870838,79.7762702163915,NA,NA,84.4611851567552
Zica-20191012-144029,MFA,2019-10-13T23:51:23.750Z,112035.813,0.99,90.41285758866663,NA,NA,NA,NA,NA,85.5663762361827,NA,NA,83.3551624520376,87.1843709434417
Zica-20191012-144029,MFA,2019-10-13T23:51:30.750Z,112041.978,1.21,88.96896470369327,NA,NA,NA,NA,NA,88.4450081919351,79.5247293106288,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:51:36.750Z,112048.253,1.02,92.96660374763526,NA,NA,NA,NA,NA,89.6926207291473,80.6966284654287,NA,83.4854194147821,88.4990306021929
Zica-20191012-144029,MFA,2019-10-13T23:51:42.750Z,112054.271,1.21,93.15638383035596,NA,NA,NA,NA,NA,87.6826898926197,79.4694025361637,84.918796728588,NA,90.3464758498738
Zica-20191012-144029,MFA,2019-10-13T23:51:48.750Z,112060.345,1.17,88.8747708649687,NA,NA,NA,NA,NA,84.5780660773673,NA,NA,86.8556310074942,NA
Zica-20191012-144029,MFA,2019-10-13T23:51:54.750Z,112066.913,0.95,81.4797592997615,NA,NA,NA,NA,NA,81.4797592997615,NA,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:52:01.750Z,112073.005,1.02,91.43559057593632,NA,NA,NA,NA,NA,90.9185156113414,81.9373099289062,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:52:07.750Z,112079.207,1.1,94.16474607403356,NA,NA,NA,NA,NA,92.3952773846239,82.9109327306648,NA,NA,88.3098308689617
Zica-20191012-144029,MFA,2019-10-13T23:52:13.750Z,112085.409,1.06,93.92228690742279,NA,NA,NA,NA,NA,92.7582014156959,82.5579399095287,NA,NA,86.0196482570463
Zica-20191012-144029,MFA,2019-10-13T23:52:19.750Z,112091.721,1.06,90.53934335261468,NA,NA,NA,NA,NA,89.6785017111942,80.8518811518168,NA,79.1334707186423,NA
Zica-20191012-144029,MFA,2019-10-13T23:52:25.750Z,112097.849,0.99,89.6086207008797,NA,NA,NA,NA,NA,89.6086207008797,NA,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:52:32.750Z,112104.124,0.95,90.83994397327777,NA,NA,NA,NA,NA,84.0188060270143,NA,NA,82.0223463174719,89.040593191095
Zica-20191012-144029,MFA,2019-10-13T23:52:38.750Z,112110.253,1.02,90.1804523519873,NA,NA,NA,NA,NA,85.0134688350864,NA,NA,NA,88.6046737154738
Zica-20191012-144029,MFA,2019-10-13T23:52:44.750Z,112116.418,1.17,93.24884772955733,NA,NA,NA,NA,NA,84.9019467929933,NA,NA,NA,92.5617881479145
Zica-20191012-144029,MFA,2019-10-13T23:52:50.750Z,112122.657,1.06,87.47228735458265,NA,NA,NA,NA,NA,85.2341786408851,NA,83.5221538743471,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:52:56.750Z,112128.895,0.95,86.76374811889741,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.7637481188974
Zica-20191012-144029,MFA,2019-10-13T23:53:03.750Z,112135.097,1.02,87.24100153225015,NA,NA,NA,NA,NA,83.9593145868523,NA,NA,84.4861226276045,NA
Zica-20191012-144029,MFA,2019-10-13T23:53:09.750Z,112141.335,0.95,89.6332632929358,NA,NA,NA,NA,NA,85.8460499850421,77.4229705761004,NA,79.6812994092723,85.8727397057941
Zica-20191012-144029,MFA,2019-10-13T23:53:15.750Z,112147.537,0.91,90.04498799013285,NA,NA,NA,NA,NA,87.3599084346718,77.9591080773263,NA,79.1269391182265,85.0735423908836
Zica-20191012-144029,MFA,2019-10-13T23:53:23.750Z,112155.024,0.91,82.4938917990043,NA,NA,NA,NA,NA,NA,NA,NA,82.4938917990043,NA
Zica-20191012-144029,MFA,2019-10-13T23:53:28.750Z,112159.996,1.06,88.07057015771545,NA,NA,NA,NA,NA,87.3963380124365,79.6480660154925,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:53:34.750Z,112166.124,1.21,88.65104741174602,NA,NA,NA,NA,NA,88.0036203619153,80.065419916209,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:53:40.750Z,112172.326,1.06,90.77880848205112,NA,NA,NA,NA,NA,90.1981339182453,81.7531905975244,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:53:46.750Z,112178.638,1.02,96.06223379055643,NA,NA,NA,NA,NA,95.4018070802761,80.3299866548761,NA,NA,86.6447716493481
Zica-20191012-144029,MFA,2019-10-13T23:53:52.750Z,112184.803,1.02,92.06185547895514,NA,NA,NA,NA,NA,90.4505983039754,80.8807032496033,NA,78.5142933032061,84.8400200825175
Zica-20191012-144029,MFA,2019-10-13T23:53:58.750Z,112190.932,1.17,92.00849629315151,NA,NA,NA,NA,NA,91.5201085140453,82.276395341337,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:05.750Z,112197.207,0.95,91.21857473935839,NA,NA,NA,NA,NA,90.5121950578765,80.7733556926352,NA,78.9895737857891,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:11.750Z,112203.519,0.88,92.20990679838273,NA,NA,NA,NA,NA,90.9340293680529,82.4765676246281,NA,79.0635963720459,82.1998998630909
Zica-20191012-144029,MFA,2019-10-13T23:54:17.750Z,112209.611,0.99,94.76066739777815,NA,NA,NA,NA,NA,94.0829512086063,84.9507327003702,NA,80.7823447466254,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:23.750Z,112215.868,1.06,92.91285613395667,NA,NA,NA,NA,NA,92.3606565942363,83.6827987360038,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:29.750Z,112221.886,1.39,95.17255145094438,NA,NA,NA,NA,NA,94.6969799963325,85.3312500645106,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:36.750Z,112228.161,1.13,94.8550047398819,NA,NA,NA,NA,NA,94.3424601867501,85.3207256733453,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:42.750Z,112234.436,1.13,94.09335905384367,NA,NA,NA,NA,NA,93.5917024152612,84.4711674373559,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:48.750Z,112240.748,1.1,93.71048310788765,NA,NA,NA,NA,NA,93.1892823308844,84.2446960793951,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:54:54.750Z,112246.877,1.02,95.01511634171969,NA,NA,NA,NA,NA,94.5227823819736,85.3160294726113,NA,NA,NA
Zica-20191012-144029,MFA,2019-10-13T23:55:01.750Z,112253.06,3.04,109.18089594933366,NA,NA,NA,78.958403679498,102.154122831127,108.08028284425,89.40863773287,NA,83.6477843160676,89.7028504250138
Zica-20191012-144029,MFA,2019-10-13T23:55:26.750Z,112278.675,3.22,112.6727347688665,NA,NA,NA,81.3658139809248,104.543672146835,111.80680668148,94.9649383114172,86.2812505291062,86.4158187168696,89.265931591596
Zica-20191012-144029,MFA,2019-10-13T23:55:52.750Z,112304.565,2.86,115.72470900629429,NA,NA,NA,81.0702626604872,102.970233189587,115.444481984011,93.391297818267,NA,NA,90.8668854205478
